Dot Point Measurements

Generated: Friday 22 May 2026 11:17:59

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	level_2	level_3	level_4	level_5	scientific	qualifiers	check		Radius %
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		691	1461													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						55.7
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		744	887													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						10.7
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		743	1402													Unscorable								48.3
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		993	1466													Macroalgae > Erect fine branching								58.5
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		976	1359													Macroalgae > Erect fine branching								47.0
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		939	1665													Macroalgae > Erect fine branching								77.9
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		955	82													Substrate > Unconsolidated (soft)	Sand / mud (<2mm)	Coarse sand (with shell fragments)						97.8
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		644	120													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						93.9
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		723	1815													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						93.4
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		593	596													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						46.4
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		547	1425													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						57.6
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		548	706													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						39.8
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		908	1651													Macroalgae > Erect fine branching								75.8
SAL-BV-D08_1_01_Left_MAH01348.MP4_0045646.jpg	      0		742	746													Macroalgae > Large canopy-forming	Brown	Ecklonia radiata						24.9
